category,shopping_mall,age,quantity,price,month
5,4,31,4,14,3
3,0,8,4,7,3
4,7,38,2,33,1
6,5,42,3,38,9
3,6,25,0,0,4
5,8,51,1,6,9
5,7,31,4,14,4
7,3,37,4,23,5
2,9,45,1,18,11
7,3,18,2,19,11
1,3,10,4,32,7
2,1,27,2,20,1
1,8,49,1,26,9
2,0,28,2,20,2
1,1,41,4,32,0
4,5,47,0,27,3
0,4,16,1,8,0
6,1,50,3,38,0
4,3,32,0,27,6
4,3,12,1,31,0
1,9,17,3,30,1
1,4,36,1,26,6
3,7,2,0,0,1
2,1,40,1,18,4
7,3,13,0,10,3
2,7,11,1,18,8
5,7,29,0,2,7
4,5,0,0,27,3
6,2,2,1,34,7
1,0,32,0,25,1
2,4,29,3,22,5
2,0,30,4,24,11
4,6,17,2,33,0
6,5,32,0,29,11
1,6,23,3,30,4
1,9,9,0,25,2
3,5,46,1,1,11
6,3,24,4,39,3
2,5,4,3,22,2
1,4,46,1,26,9
4,4,41,4,36,6
1,4,35,2,28,1
2,5,11,0,11,11
1,6,12,1,26,2
1,4,32,4,32,1
1,5,24,4,32,0
1,5,5,3,30,10
2,4,23,0,11,2
2,3,11,3,22,9
1,4,41,3,30,6
1,4,16,4,32,1
2,6,4,0,11,5
1,6,16,1,26,1
7,6,51,2,19,8
6,7,43,2,37,0
4,4,26,2,33,4
6,5,46,2,37,5
1,6,22,3,30,9
2,3,40,4,24,10
7,3,5,4,23,8
4,7,18,2,33,1
5,4,46,1,6,3
2,5,42,2,20,10
2,6,21,0,11,5
3,7,47,2,4,6
2,7,48,4,24,5
5,4,34,0,2,7
4,2,15,4,36,1
3,5,45,1,1,10
0,3,5,3,15,1
1,3,9,3,30,0
3,6,4,3,5,3
1,4,5,3,30,2
5,7,20,2,9,7
3,5,39,0,0,7
2,5,3,1,18,11
5,3,15,3,13,4
3,2,16,3,5,7
7,1,51,0,10,8
2,1,48,1,18,7
1,5,28,2,28,7
3,4,18,2,4,1
3,4,46,3,5,5
4,4,35,2,33,4
2,3,48,0,11,6
4,5,1,0,27,11
5,4,37,4,14,8
3,7,32,4,7,8
2,1,21,3,22,0
4,5,46,3,35,9
0,7,4,3,15,5
6,5,31,4,39,4
1,4,27,1,26,2
7,6,34,4,23,11
1,6,24,0,25,7
2,5,37,1,18,1
7,4,45,1,16,4
3,2,14,4,7,11
1,7,31,4,32,0
6,5,6,4,39,9
1,6,19,1,26,6
1,4,23,0,25,9
7,8,21,2,19,0
4,6,1,3,35,4
1,5,41,1,26,11
5,5,50,3,13,4
7,4,34,2,19,9
1,1,42,3,30,5
1,6,21,1,26,2
1,6,8,4,32,0
1,4,15,1,26,1
1,1,39,4,32,2
3,2,34,4,7,3
3,0,8,1,1,9
1,5,45,0,25,0
5,6,15,3,13,8
3,6,37,0,0,2
2,7,8,3,22,7
1,9,49,4,32,5
1,4,46,2,28,10
5,3,0,1,6,0
2,4,39,4,24,11
3,8,22,2,4,4
3,4,28,0,0,4
1,5,3,1,26,9
7,6,30,3,21,10
1,6,6,1,26,5
7,8,51,1,16,9
3,1,27,4,7,11
1,5,41,0,25,8
1,5,25,0,25,2
1,3,29,1,26,11
2,6,15,1,18,3
4,2,51,4,36,2
1,2,39,2,28,11
1,6,28,3,30,6
0,5,30,0,3,9
2,6,12,3,22,1
1,5,0,4,32,9
3,4,31,1,1,9
1,4,25,3,30,0
5,4,16,4,14,0
0,5,21,1,8,2
7,4,2,2,19,9
1,7,50,1,26,5
4,1,31,1,31,6
2,3,40,1,18,2
1,4,8,1,26,10
2,7,6,2,20,1
4,0,43,0,27,3
1,4,24,1,26,1
2,6,46,0,11,10
1,9,12,0,25,11
7,2,51,4,23,2
1,2,20,2,28,3
2,5,12,3,22,3
1,6,0,4,32,5
1,4,40,0,25,5
7,4,17,3,21,1
3,7,13,4,7,5
1,4,8,2,28,8
7,7,4,0,10,8
1,5,10,2,28,8
4,5,11,2,33,5
1,5,20,3,30,11
5,7,33,3,13,2
3,9,37,3,5,2
3,4,29,1,1,0
4,6,50,1,31,0
7,4,39,1,16,7
2,4,12,3,22,11
3,5,35,4,7,3
7,3,49,4,23,9
4,5,9,4,36,6
1,5,45,4,32,6
3,3,17,2,4,9
1,4,44,3,30,0
1,2,2,3,30,9
2,4,16,4,24,4
7,4,38,2,19,7
1,6,4,0,25,1
2,1,43,4,24,2
0,6,36,3,15,6
4,6,45,1,31,11
1,3,7,4,32,1
1,4,29,0,25,0
4,4,26,1,31,7
4,3,36,4,36,4
4,5,44,2,33,1
3,6,30,4,7,4
1,5,40,4,32,9
2,4,13,2,20,11
2,5,35,3,22,11
6,5,37,0,29,6
1,5,28,0,25,9
1,7,2,3,30,8
0,7,40,3,15,9
0,5,31,3,15,11
1,8,45,3,30,3
1,4,24,1,26,1
3,4,22,4,7,9
6,4,10,1,34,7
2,5,50,3,22,1
3,1,5,3,5,2
1,2,10,2,28,5
1,5,22,2,28,2
4,6,0,2,33,3
7,5,38,4,23,1
7,3,20,0,10,10
1,7,4,3,30,10
4,8,45,4,36,4
4,5,33,0,27,9
5,4,27,3,13,1
3,7,9,4,7,10
1,7,33,4,32,1
3,4,5,4,7,6
4,3,11,4,36,7
7,9,30,3,21,4
1,6,1,0,25,5
3,5,12,1,1,10
1,3,14,0,25,7
1,5,31,4,32,3
3,5,13,0,0,0
0,4,21,3,15,8
7,6,2,1,16,3
1,4,33,1,26,9
2,6,34,3,22,4
1,4,42,0,25,8
3,4,3,2,4,1
1,3,10,3,30,10
1,4,40,3,30,6
2,7,31,0,11,0
3,6,23,0,0,0
1,5,18,4,32,2
2,5,11,4,24,0
4,4,23,4,36,9
4,3,24,3,35,9
0,5,23,2,12,0
5,5,3,0,2,8
0,3,11,0,3,4
2,4,3,1,18,2
1,1,20,4,32,3
1,8,26,1,26,7
6,5,22,2,37,0
5,8,8,3,13,1
3,4,5,4,7,0
4,7,51,3,35,0
4,5,21,0,27,2
7,7,43,0,10,2
0,4,0,3,15,0
1,4,22,3,30,4
2,7,20,1,18,4
1,7,10,2,28,5
3,5,48,4,7,0
2,4,25,2,20,2
1,6,4,1,26,4
3,5,23,4,7,0
1,6,19,1,26,2
6,8,6,4,39,6
3,4,48,2,4,11
7,0,21,0,10,6
1,2,8,4,32,8
1,7,48,4,32,3
2,5,4,4,24,5
5,6,42,0,2,6
1,5,10,0,25,2
0,5,18,0,3,0
1,7,33,4,32,3
7,5,11,0,10,7
1,5,40,4,32,4
4,6,50,2,33,7
2,4,40,4,24,4
4,1,8,1,31,1
4,5,31,4,36,8
1,2,23,4,32,3
7,1,31,0,10,8
1,4,10,0,25,4
7,4,3,1,16,2
5,5,51,4,14,2
4,6,4,2,33,2
0,6,8,3,15,3
3,1,25,3,5,8
3,2,29,0,0,9
5,1,49,1,6,1
1,4,30,3,30,6
2,4,24,1,18,1
1,5,3,2,28,6
1,7,25,4,32,1
6,7,21,1,34,2
1,6,46,4,32,6
1,0,35,4,32,8
1,1,16,4,32,3
4,6,50,3,35,7
1,9,43,3,30,1
2,8,46,4,24,8
6,5,28,2,37,4
5,5,37,2,9,7
0,3,15,3,15,2
1,5,22,1,26,6
4,4,4,0,27,8
1,5,3,0,25,7
1,5,39,0,25,7
3,2,11,2,4,5
2,4,50,3,22,0
3,3,2,0,0,7
1,2,46,0,25,0
6,5,0,4,39,3
2,3,29,2,20,6
1,0,9,4,32,8
2,5,16,4,24,1
7,6,21,4,23,8
1,5,51,3,30,9
2,6,30,3,22,1
1,7,19,4,32,2
1,4,0,3,30,10
1,4,20,2,28,11
5,5,22,3,13,5
3,7,0,0,0,11
1,4,1,2,28,11
6,9,25,3,38,1
3,1,9,3,5,6
1,4,9,4,32,3
4,9,7,1,31,2
1,9,42,3,30,10
2,7,4,2,20,9
1,1,49,1,26,2
2,0,15,4,24,3
1,6,37,2,28,11
1,8,31,1,26,7
4,4,9,0,27,3
1,4,5,2,28,0
1,3,42,2,28,2
6,5,3,0,29,6
1,5,14,3,30,5
6,9,24,0,29,7
1,9,12,2,28,10
7,4,18,0,10,3
1,0,8,0,25,5
7,4,13,3,21,7
1,5,7,3,30,8
1,1,41,3,30,0
3,6,43,4,7,7
6,1,24,1,34,5
0,5,46,3,15,8
1,1,11,0,25,2
1,7,14,1,26,1
4,6,42,0,27,9
3,6,35,4,7,7
3,7,13,3,5,0
1,4,10,1,26,0
4,1,16,2,33,5
1,4,16,0,25,2
0,5,29,2,12,7
1,6,29,1,26,6
2,3,31,1,18,9
7,4,36,4,23,4
1,4,50,1,26,5
6,4,3,1,34,4
1,5,14,1,26,2
3,8,38,2,4,6
1,9,29,1,26,7
1,5,27,4,32,6
1,5,40,0,25,9
1,7,51,1,26,0
1,1,33,3,30,10
1,6,17,0,25,9
3,3,43,3,5,0
0,6,1,2,12,1
1,3,19,4,32,1
2,1,12,1,18,6
4,0,30,1,31,0
1,4,8,4,32,10
1,6,31,0,25,0
1,4,44,1,26,11
0,8,13,0,3,6
2,2,47,3,22,7
1,9,41,0,25,5
1,5,7,0,25,10
3,5,38,1,1,0
4,4,13,3,35,7
2,4,1,2,20,11
1,6,37,0,25,6
2,7,49,2,20,3
2,7,4,1,18,1
3,3,36,2,4,0
2,6,33,2,20,5
7,1,33,0,10,3
7,2,1,2,19,11
2,8,25,3,22,8
0,4,37,3,15,2
2,9,3,2,20,8
7,0,22,1,16,6
1,4,34,4,32,0
7,6,8,2,19,7
7,5,40,3,21,2
1,7,41,0,25,3
1,4,1,3,30,6
1,5,21,0,25,10
1,8,1,2,28,3
1,2,47,2,28,11
1,3,2,4,32,8
1,8,13,1,26,3
6,4,33,3,38,5
4,5,20,0,27,0
1,5,40,4,32,11
1,2,26,2,28,4
1,0,43,2,28,11
3,0,46,4,7,10
1,6,51,0,25,7
4,3,8,0,27,4
1,6,46,0,25,0
7,4,1,3,21,11
3,4,4,2,4,9
1,4,50,3,30,9
1,5,28,0,25,7
7,4,22,1,16,7
6,5,41,3,38,5
2,4,0,0,11,0
1,5,40,0,25,1
3,3,28,4,7,10
3,4,24,3,5,10
1,0,44,0,25,11
7,1,6,4,23,4
2,6,0,3,22,6
7,6,38,0,10,8
5,0,41,2,9,5
3,3,45,0,0,11
5,4,14,4,14,10
4,4,41,0,27,0
5,5,12,1,6,9
2,4,14,4,24,2
3,2,20,4,7,10
1,5,29,4,32,7
1,0,17,0,25,0
3,4,17,0,0,6
1,1,27,0,25,6
5,7,28,3,13,0
3,3,31,1,1,1
3,6,51,4,7,0
6,1,15,4,39,5
2,0,23,4,24,6
1,9,34,0,25,1
1,4,20,4,32,10
1,5,34,4,32,1
0,5,37,4,17,11
4,6,42,1,31,8
2,5,8,1,18,1
1,9,39,3,30,0
1,6,45,3,30,4
4,5,10,3,35,11
1,4,41,3,30,9
3,8,46,0,0,2
3,5,49,2,4,11
1,3,38,0,25,11
4,9,47,0,27,0
3,1,6,2,4,1
2,6,25,0,11,9
7,6,10,4,23,1
1,0,19,0,25,10
1,4,0,3,30,3
4,6,45,0,27,5
4,7,19,0,27,8
7,4,28,4,23,9
3,5,0,0,0,5
1,8,18,0,25,0
3,5,2,4,7,0
3,4,48,4,7,8
3,7,16,3,5,10
2,9,13,4,24,8
1,1,41,1,26,6
1,5,6,1,26,9
4,4,21,0,27,7
2,4,40,4,24,3
4,1,19,4,36,5
4,8,21,1,31,2
1,6,28,4,32,5
2,2,22,4,24,10
2,6,4,1,18,8
6,4,30,3,38,4
3,5,33,3,5,5
3,4,20,1,1,0
3,6,27,4,7,8
7,7,17,1,16,6
2,8,44,0,11,1
2,5,16,3,22,4
2,2,18,0,11,0
7,3,5,3,21,9
2,8,19,1,18,4
1,4,35,2,28,9
1,3,9,4,32,0
3,4,4,3,5,7
2,7,28,2,20,10
6,7,20,3,38,7
3,5,16,4,7,8
5,3,37,1,6,0
1,5,4,3,30,8
1,3,8,0,25,7
2,6,19,2,20,8
1,8,43,4,32,0
1,4,49,1,26,9
1,8,51,3,30,10
4,1,9,1,31,3
2,3,8,4,24,4
5,5,12,4,14,1
5,1,51,1,6,0
4,5,21,2,33,10
1,6,25,1,26,3
1,4,20,2,28,1
2,9,18,2,20,0
2,6,43,4,24,7
6,9,38,4,39,2
4,7,40,0,27,4
3,7,48,3,5,2
3,7,20,2,4,10
1,5,46,2,28,1
1,5,46,1,26,4
1,0,3,2,28,5
1,3,27,2,28,1
6,6,13,1,34,1
1,2,19,3,30,9
7,5,13,2,19,2
1,2,45,3,30,7
1,4,8,1,26,9
3,6,28,3,5,2
1,5,13,1,26,8
1,0,42,4,32,0
1,4,5,1,26,0
1,0,41,1,26,6
2,6,26,1,18,9
3,4,36,0,0,8
1,4,37,4,32,7
4,9,32,3,35,1
5,5,18,1,6,1
4,6,15,4,36,8
2,7,0,1,18,2
5,5,36,1,6,7
2,5,28,2,20,10
3,1,20,1,1,5
2,6,21,1,18,9
2,6,18,1,18,5
1,6,35,3,30,9
3,5,32,2,4,3
3,7,46,0,0,11
3,4,26,0,0,1
1,7,24,1,26,7
1,5,49,3,30,4
3,6,28,0,0,2
2,5,29,4,24,2
1,6,32,0,25,6
0,6,21,1,8,2
7,7,13,3,21,0
1,8,10,0,25,5
1,4,50,0,25,1
1,7,37,1,26,10
0,1,40,3,15,3
6,3,31,4,39,0
4,7,39,3,35,9
7,5,34,3,21,2
4,7,10,0,27,11
5,6,29,4,14,2
2,5,28,3,22,9
5,5,20,0,2,10
2,6,29,4,24,3
3,5,5,2,4,7
7,4,20,1,16,9
3,9,30,2,4,5
2,4,30,3,22,8
3,6,32,4,7,0
7,1,41,1,16,9
6,4,13,4,39,0
2,0,9,2,20,0
1,8,17,0,25,1
1,3,26,1,26,2
1,6,29,2,28,0
3,4,2,0,0,2
7,4,25,3,21,3
1,6,50,1,26,1
7,8,34,1,16,4
2,9,21,4,24,1
1,6,11,0,25,4
2,9,40,1,18,1
6,5,35,4,39,0
3,2,46,2,4,9
3,4,6,0,0,0
1,4,47,4,32,9
1,7,5,2,28,3
7,5,42,1,16,7
1,5,51,1,26,6
2,9,0,0,11,11
2,6,33,4,24,4
2,3,19,3,22,3
6,0,41,2,37,10
3,8,6,2,4,3
6,5,31,3,38,4
1,9,25,2,28,2
6,6,35,2,37,0
1,4,11,1,26,4
2,5,49,1,18,9
1,6,23,3,30,0
0,5,32,2,12,0
1,9,40,1,26,6
1,4,8,2,28,4
2,5,38,4,24,11
3,4,38,3,5,8
1,3,37,2,28,1
7,5,50,3,21,0
5,9,41,0,2,0
1,7,15,2,28,3
2,4,44,3,22,7
1,3,43,2,28,0
3,5,21,4,7,1
7,6,17,2,19,6
2,0,30,3,22,10
4,5,36,1,31,0
1,4,0,0,25,6
6,3,25,2,37,7
1,6,16,3,30,9
1,5,11,3,30,0
5,5,32,3,13,0
1,5,19,1,26,7
3,6,16,2,4,9
4,5,19,4,36,11
1,6,19,1,26,2
3,0,2,2,4,5
3,3,7,1,1,10
2,6,8,2,20,4
3,4,43,4,7,2
1,0,32,0,25,7
2,8,21,2,20,8
4,1,3,2,33,8
2,4,20,3,22,10
4,5,38,3,35,7
0,5,32,4,17,1
5,6,49,3,13,0
1,3,4,1,26,2
1,5,44,1,26,8
3,4,50,4,7,2
3,3,46,4,7,4
0,0,1,1,8,8
1,5,12,0,25,6
4,1,17,3,35,0
1,3,33,0,25,7
7,5,5,1,16,7
7,6,0,4,23,5
2,1,0,1,18,2
3,5,11,1,1,11
0,6,30,1,8,1
7,4,45,2,19,11
5,5,8,2,9,1
1,2,7,3,30,11
1,4,20,4,32,2
4,5,5,3,35,10
7,3,51,0,10,11
7,1,15,2,19,2
5,4,36,2,9,1
3,3,24,2,4,0
4,7,37,4,36,7
1,5,33,3,30,10
3,7,36,4,7,11
1,0,17,0,25,5
1,4,39,2,28,8
2,5,23,4,24,5
1,6,48,0,25,5
5,6,26,4,14,2
1,2,14,3,30,4
2,6,18,2,20,0
1,6,20,1,26,5
2,4,14,2,20,8
3,8,7,3,5,8
3,4,42,3,5,11
1,7,50,4,32,8
5,5,49,2,9,6
1,1,49,2,28,2
2,6,49,0,11,11
3,5,21,1,1,5
7,6,40,4,23,11
1,0,39,0,25,2
1,5,46,4,32,8
4,7,13,4,36,0
1,9,8,4,32,1
3,0,45,1,1,11
2,2,50,4,24,4
1,9,24,1,26,11
2,0,13,1,18,3
1,4,1,2,28,11
4,6,19,4,36,0
1,6,1,3,30,8
6,6,24,1,34,11
1,5,12,3,30,7
2,9,4,3,22,1
5,4,9,1,6,0
3,0,5,2,4,5
5,5,20,0,2,0
1,3,46,2,28,1
2,6,36,2,20,3
7,4,3,4,23,8
1,1,43,0,25,1
1,5,25,0,25,3
6,3,51,1,34,1
2,6,42,4,24,3
2,4,21,3,22,7
1,4,28,3,30,9
4,4,43,4,36,7
1,4,24,3,30,0
1,1,14,2,28,5
3,6,23,0,0,6
1,8,24,1,26,1
5,4,7,1,6,10
3,5,50,4,7,5
1,5,1,3,30,4
1,9,47,2,28,4
2,3,42,2,20,4
5,4,14,2,9,5
4,4,30,1,31,4
7,4,3,2,19,4
1,5,38,2,28,7
1,0,3,1,26,11
3,6,18,1,1,3
3,7,31,4,7,6
1,1,24,2,28,0
3,6,19,3,5,2
1,8,26,1,26,1
6,5,28,1,34,2
1,9,18,0,25,0
1,6,8,4,32,6
7,3,36,3,21,0
1,7,35,1,26,2
1,4,17,0,25,3
1,5,12,4,32,7
1,5,51,0,25,5
5,4,47,3,13,9
2,9,32,2,20,1
1,6,14,3,30,11
5,6,25,0,2,1
3,5,22,2,4,7
3,3,51,2,4,3
2,5,46,2,20,5
7,5,48,3,21,10
1,6,51,1,26,10
1,5,9,1,26,2
0,3,1,0,3,6
1,2,49,1,26,9
4,4,34,1,31,9
1,5,10,3,30,1
5,4,20,1,6,8
1,7,9,4,32,9
3,8,50,0,0,0
1,0,22,4,32,9
1,6,22,1,26,5
7,7,39,4,23,0
1,9,4,1,26,3
3,6,42,4,7,4
0,5,0,1,8,11
4,7,42,2,33,0
2,5,30,1,18,9
2,4,24,4,24,10
1,6,38,1,26,2
2,6,26,0,11,8
1,8,50,3,30,4
4,5,42,0,27,11
3,4,38,0,0,5
1,8,21,4,32,3
4,6,17,4,36,9
7,3,42,2,19,11
6,5,30,1,34,7
6,4,5,2,37,5
5,4,36,1,6,9
7,1,13,1,16,0
1,3,39,4,32,1
5,4,22,2,9,7
1,4,31,0,25,6
1,8,39,4,32,2
1,3,13,1,26,2
1,9,29,4,32,8
3,6,32,3,5,9
2,6,12,0,11,2
1,7,18,3,30,10
0,8,11,0,3,1
1,7,13,4,32,11
2,3,38,0,11,7
1,3,19,3,30,1
1,6,28,3,30,5
1,5,38,1,26,11
6,6,31,3,38,10
1,4,7,4,32,3
2,6,11,2,20,11
5,6,29,1,6,9
1,6,47,3,30,8
1,4,41,1,26,7
1,0,5,3,30,2
4,7,42,0,27,11
3,3,40,4,7,1
3,4,50,1,1,11
1,8,23,3,30,8
2,3,45,2,20,10
4,5,4,1,31,7
1,4,44,1,26,1
1,7,31,2,28,1
5,7,20,3,13,8
2,6,31,1,18,7
1,7,42,2,28,5
4,6,1,3,35,3
7,3,10,3,21,10
1,7,28,1,26,5
6,7,41,4,39,9
1,6,31,1,26,11
3,6,51,4,7,5
7,7,31,1,16,2
7,6,1,4,23,6
0,2,29,4,17,0
4,6,25,4,36,6
4,6,20,0,27,2
3,6,23,0,0,0
5,2,22,2,9,7
1,6,41,1,26,6
2,4,41,3,22,11
2,4,18,4,24,2
7,5,18,0,10,10
2,4,30,3,22,8
3,3,8,4,7,8
5,4,48,1,6,11
1,4,21,4,32,4
1,4,11,0,25,2
7,6,41,0,10,2
3,2,11,2,4,1
1,5,25,0,25,11
1,5,23,4,32,9
2,6,15,2,20,10
6,3,21,3,38,2
0,4,31,3,15,3
1,2,7,0,25,8
2,9,41,4,24,11
3,6,17,2,4,11
1,7,14,2,28,7
1,5,39,4,32,8
7,5,27,0,10,9
6,3,1,0,29,0
4,6,6,2,33,11
1,5,4,2,28,1
1,8,41,1,26,0
3,8,32,1,1,3
7,5,36,1,16,1
7,5,16,0,10,1
4,4,25,2,33,8
7,7,12,1,16,3
4,6,37,1,31,7
3,8,21,2,4,4
5,6,24,0,2,5
1,5,43,1,26,6
2,3,18,3,22,2
0,8,47,4,17,1
1,4,47,0,25,5
1,5,7,0,25,3
7,4,32,1,16,6
3,7,8,2,4,3
1,4,45,0,25,2
2,7,46,0,11,5
5,6,32,0,2,10
0,5,20,2,12,4
5,4,44,2,9,6
1,2,32,0,25,10
1,3,33,0,25,1
3,2,28,2,4,2
3,6,15,4,7,4
2,7,41,2,20,5
1,4,40,3,30,9
1,5,18,3,30,11
2,4,46,1,18,9
1,0,36,1,26,1
1,4,27,0,25,5
2,5,23,4,24,8
7,1,50,0,10,0
1,4,31,2,28,6
1,4,50,0,25,0
0,6,3,0,3,3
3,6,42,0,0,9
6,7,0,0,29,0
1,7,42,1,26,7
1,5,42,0,25,0
1,5,27,4,32,9
7,9,2,4,23,1
7,0,12,0,10,10
1,8,21,1,26,2
2,6,0,4,24,6
1,1,32,3,30,10
7,4,37,4,23,11
5,3,19,4,14,0
2,4,8,4,24,2
1,7,28,2,28,10
1,2,9,1,26,11
1,5,25,3,30,8
3,6,40,4,7,8
7,3,12,2,19,3
1,5,48,1,26,9
3,6,34,3,5,2
4,4,47,3,35,7
7,7,36,0,10,8
3,6,19,2,4,7
7,6,18,2,19,1
6,5,2,1,34,9
3,6,41,2,4,4
1,5,10,4,32,8
4,5,37,3,35,1
3,3,8,3,5,3
7,1,41,3,21,3
2,5,8,3,22,0
2,1,29,2,20,3
6,5,9,1,34,0
4,5,31,1,31,8
7,6,35,3,21,7
3,3,1,0,0,9
4,2,37,4,36,8
3,5,12,3,5,3
5,6,22,3,13,6
5,4,35,0,2,8
0,6,16,4,17,0
6,4,46,1,34,9
1,6,39,1,26,3
2,5,41,0,11,0
7,2,31,2,19,7
2,8,25,1,18,6
4,1,49,2,33,2
1,6,11,4,32,5
3,7,34,3,5,8
4,5,4,4,36,9
1,7,14,0,25,10
1,7,24,2,28,10
1,6,14,1,26,1
7,4,25,4,23,1
2,9,30,0,11,9
5,7,0,1,6,5
2,5,21,4,24,0
4,2,6,4,36,6
2,6,15,2,20,5
0,6,41,1,8,11
5,4,12,0,2,11
4,8,15,1,31,9
1,4,20,0,25,9
1,4,51,4,32,1
1,4,13,2,28,1
2,4,22,2,20,4
1,5,20,0,25,1
3,4,26,2,4,8
3,4,19,3,5,9
4,5,49,3,35,8
1,5,46,2,28,0
7,4,1,0,10,10
1,4,3,0,25,7
6,0,25,0,29,1
5,4,1,4,14,10
3,4,44,4,7,4
7,7,14,2,19,1
5,3,18,2,9,0
1,5,30,4,32,8
1,9,45,4,32,5
0,8,35,3,15,0
4,5,32,4,36,4
1,2,50,3,30,1
4,5,5,2,33,1
5,7,23,1,6,8
3,1,32,4,7,7
6,6,23,1,34,11
6,5,36,4,39,5
2,6,33,3,22,9
6,5,34,4,39,7
7,8,8,0,10,1
1,6,15,2,28,5
2,5,34,0,11,9
1,4,5,4,32,5
4,5,50,1,31,9
3,5,16,3,5,8
1,4,48,1,26,4
1,3,28,0,25,7
0,5,21,4,17,5
1,6,6,0,25,1
4,3,42,1,31,9
4,3,11,2,33,2
4,7,6,2,33,2
4,5,9,2,33,1
1,5,50,4,32,1
1,1,31,0,25,6
7,7,29,0,10,1
1,7,22,0,25,5
0,6,37,3,15,1
2,4,28,1,18,11
2,4,7,4,24,7
3,4,9,2,4,4
1,4,3,3,30,2
3,4,33,4,7,11
3,0,8,0,0,0
4,4,20,1,31,6
7,9,4,1,16,7
1,4,51,0,25,1
3,3,11,0,0,2
2,9,16,0,11,1
3,3,14,1,1,3
1,3,25,0,25,2
1,7,8,1,26,9
7,8,21,2,19,4
2,3,41,3,22,2
5,7,4,1,6,2
1,5,6,0,25,11
6,2,32,4,39,4
0,2,36,1,8,9
7,7,27,4,23,11
1,4,50,1,26,1
4,2,26,4,36,9
1,2,28,0,25,9
2,5,4,2,20,0
2,3,33,1,18,2
7,5,51,4,23,11
1,5,12,4,32,6
0,6,32,2,12,10
1,4,31,2,28,1
1,6,38,3,30,9
1,6,39,4,32,9
6,3,42,2,37,4
4,7,28,0,27,11
2,4,29,4,24,10
6,5,2,0,29,10
4,0,43,2,33,3
4,7,11,1,31,2
3,4,38,4,7,0
4,8,30,0,27,0
5,7,42,2,9,8
3,5,36,3,5,11
1,3,12,1,26,1
7,6,19,4,23,8
1,9,4,2,28,9
1,2,18,3,30,5
1,5,42,1,26,2
1,4,17,4,32,6
5,4,14,4,14,3
1,4,30,2,28,2
7,6,20,1,16,2
2,6,9,1,18,3
1,4,11,4,32,7
7,3,34,2,19,0
2,8,50,4,24,11
1,5,31,2,28,9
4,6,12,0,27,0
0,0,49,3,15,2
7,5,50,1,16,1
2,5,48,4,24,10
3,5,42,4,7,1
1,0,45,1,26,0
1,9,18,4,32,0
2,8,39,4,24,6
5,5,14,1,6,1
7,2,9,0,10,11
7,6,43,4,23,3
3,3,35,4,7,1
3,8,35,1,1,9
3,3,15,0,0,11
1,3,49,1,26,0
7,4,16,0,10,8
6,7,48,0,29,4
5,6,30,3,13,9
4,5,51,0,27,4
3,3,30,2,4,7
1,9,40,3,30,4
1,4,36,4,32,5
7,7,28,2,19,10
2,4,46,2,20,5
2,5,10,1,18,11
1,4,17,1,26,2
4,6,29,2,33,5
4,5,32,2,33,3
5,7,42,0,2,3
1,1,21,2,28,2
7,1,10,2,19,1
4,4,37,2,33,5
3,7,29,4,7,3
0,4,36,2,12,3
1,0,8,2,28,9
0,5,31,2,12,4
2,5,46,3,22,2
2,4,8,4,24,4
7,5,8,0,10,3
7,5,46,4,23,1
2,4,38,4,24,5
1,3,21,1,26,11
2,3,19,4,24,8
6,5,11,0,29,2
2,5,27,2,20,0
3,0,13,2,4,4
3,6,35,2,4,8
2,7,42,1,18,8
1,6,17,3,30,5
5,8,47,1,6,4
2,8,8,1,18,5
3,6,49,1,1,9
5,9,36,3,13,2
6,9,1,1,34,7
1,9,17,3,30,5
2,1,34,0,11,4
1,8,23,0,25,3
7,6,10,3,21,11
1,0,25,1,26,6
1,1,42,0,25,11
7,7,18,2,19,6
4,3,28,3,35,11
2,0,24,0,11,3
7,5,20,3,21,6
5,5,6,3,13,10
5,6,0,4,14,0
4,4,12,3,35,7
4,6,12,1,31,5
1,8,4,4,32,10
3,7,49,3,5,1
1,4,4,0,25,11
1,5,5,3,30,1
1,4,41,2,28,9
6,5,47,1,34,0
0,0,44,3,15,6
1,5,40,2,28,0
1,2,28,0,25,6
2,5,23,2,20,1
3,6,26,2,4,2
5,3,44,2,9,11
7,1,8,0,10,6
1,7,8,2,28,10
6,5,44,2,37,9
2,6,43,0,11,6
6,5,46,4,39,4
6,3,50,3,38,5
3,7,34,2,4,1
1,2,16,2,28,10
7,6,26,0,10,1
2,6,51,3,22,8
4,5,10,3,35,11
2,4,45,0,11,11
3,0,8,3,5,8
1,4,38,0,25,8
2,9,36,2,20,9
7,6,6,3,21,0
2,6,0,4,24,7
1,4,37,0,25,5
1,6,1,1,26,7
1,3,14,0,25,7
4,7,49,3,35,3
4,5,29,2,33,10
1,6,22,4,32,5
1,6,18,4,32,4
1,5,20,0,25,3
1,5,19,1,26,10
0,1,3,1,8,11
1,4,39,2,28,1
1,9,20,2,28,11
3,3,51,1,1,11
2,6,44,0,11,4
2,3,2,4,24,2
1,2,21,3,30,0
1,3,9,2,28,2
7,0,19,3,21,4
3,4,35,2,4,1
2,2,25,0,11,6
7,5,10,2,19,0
1,4,11,3,30,5
1,3,22,3,30,0
1,4,40,3,30,9
0,7,48,0,3,6
2,2,31,1,18,10
1,7,31,1,26,2
6,4,42,0,29,2
